-1.975975975975975985e+01 -1.236345196393042902e-44 -3.270499383348262014e-41 5.568943398334188057e-44 -6.243939536308281204e-45 -1.028770426049200229e-44 8.256213595728166708e-45 4.809258955194989451e-48 -6.071925560236379248e-43 1.668420162179788372e-45 -4.960279366476682831e-45 1.851383549859007610e-45 -1.819223473121311926e-46 -2.787521001932935858e-45 1.915398424413651155e-44 2.881054313154905274e-45 -6.899695942270291783e-46
-1.973973973973973983e+01 -8.238709469601408207e-45 -2.092593735526139000e-41 6.594521142157429408e-44 -8.170312317928245254e-45 -1.017142871990140080e-44 8.906755677219247473e-45 3.079499820224846725e-49 -6.303632605263249175e-43 1.602238303928882438e-45 -5.279715481361702725e-45 2.061084765689945971e-45 -1.612639719216575235e-46 -2.274304274082438930e-45 1.846111637765271950e-44 2.613018195889247176e-45 -6.975606242545594413e-46
-1.971971971971971982e+01 -3.377850605117898087e-45 -7.269989333025617271e-42 7.311087011853588277e-44 -9.871578965371711023e-45 -9.848167713933134270e-45 9.324251865495672738e-45 -4.590238007262836658e-48 -6.581718568571377637e-43 1.622937971486624625e-45 -5.162047934786888264e-45 2.009302221837475685e-45 -1.322160475159593634e-46 -1.673692401158037705e-45 1.738588308685186705e-44 2.404031400279864956e-45 -6.994303153429679458e-46
-1.969969969969969981e+01 1.699728930257509191e-45 8.071333841353360583e-42 7.647245452189239098e-44 -1.124827136988863965e-44 -9.451722145935181977e-45 9.362548444740433937e-45 -9.856652651178524578e-48 -6.973871951061426897e-43 1.740964490858026588e-45 -4.786010275689626326e-45 1.714284990211441442e-45 -9.650782265274854067e-47 -1.056471735038827106e-45 1.528794864306866953e-44 2.311206338173654275e-45 -6.949626900233984979e-46
-1.967967967967967979e+01 6.516374894479940678e-45 2.407045037653675114e-41 7.634288876737682004e-44 -1.232825029704194561e-44 -9.128169168735419492e-45 8.952858915038622735e-45 -1.543015571749126961e-47 -7.493193479527695790e-43 1.910451993016890396e-45 -4.207933754646791521e-45 1.222525082882131573e-45 -5.478277962677682951e-47 -4.497647603189468709e-46 1.205338408919466638e-44 2.353703990109570183e-45 -6.801239978238320141e-46
-1.965965965965965978e+01 1.052761991218923361e-44 3.990595587146314851e-41 7.382838593324321966e-44 -1.320495153933528377e-44 -8.879260321950319027e-45 8.100721134016071625e-45 -2.106393754245804862e-47 -8.095001102368127986e-43 2.037422851741467510e-45 -3.381978739289986213e-45 5.949116325565215272e-46 -8.791203273903690800e-48 1.377279657581803812e-46 8.041984461304114988e-45 2.514426193554957348e-45 -6.526415942313411610e-46
-1.963963963963963977e+01 1.335369635755934751e-44 5.418269941806896784e-41 7.026402126899123049e-44 -1.387851318335420531e-44 -8.629569214717339464e-45 6.862556801744222395e-45 -2.645187283477155792e-47 -8.776097762905380378e-43 2.046412083607916728e-45 -2.158813216059851633e-45 -1.396842660547700943e-46 3.844206621623873878e-47 6.879030607403298224e-46 3.577348857812936585e-45 2.752289027903745620e-45 -6.112389530993415700e-46
-1.961961961961961975e+01 1.478185982682426433e-44 6.478842787530787873e-41 6.598027630599990329e-44 -1.437871360669464180e-44 -8.539156991442517231e-45 5.342482742544825781e-45 -3.127201038812724559e-47 -9.590697201256968616e-43 1.898726281663603365e-45 -4.868067839972451681e-46 -9.350106325360945830e-46 8.398899228332610944e-47 1.161393547401664862e-45 -1.174848090818826099e-45 3.019131812648364444e-45 -5.558305092630679564e-46
-1.959959959959959974e+01 1.470497758595961762e-44 7.056734951005596779e-41 6.025303707269976199e-44 -1.474552810927197864e-44 -9.022659544282001527e-45 3.655548293300590710e-45 -3.538557358944012451e-47 -1.055522552763808556e-42 1.576771343666113711e-45 1.565332361615712759e-45 -1.732542080559737155e-45 1.241679713914253143e-46 1.556078571797206627e-45 -5.926923813623913660e-45 3.269940909328020180e-45 -4.831265828844986653e-46
-1.957957957957957973e+01 1.324930511505146916e-44 7.172417808421226234e-41 5.225982128176426352e-44 -1.495796660121977678e-44 -1.040357252159618911e-44 1.910051431976491779e-45 -3.886850598606390187e-47 -1.165970534274507919e-42 1.081145794215803010e-45 3.850291928364307138e-45 -2.436549072523240967e-45 1.557914537501013774e-46 1.886518669753697119e-45 -1.025432783027517818e-44 3.463540915846827498e-45 -3.947476655012236230e-46
-1.955955955955955972e+01 1.083302333088335688e-44 6.974381331032305549e-41 4.189702364488164069e-44 -1.501264805081430641e-44 -1.266011985075621003e-44 2.560532612721950143e-46 -4.182058407152068659e-47 -1.279433110606283782e-42 4.469660541510813615e-46 6.233529830382070655e-45 -2.954606616392826293e-45 1.752636208368440769e-46 2.159744342237838149e-45 -1.405384621585154934e-44 3.576225495337282197e-45 -2.977840220319760250e-46
-1.953953953953953970e+01 7.982886782904470182e-45 6.672448600752455843e-41 2.971205800996534868e-44 -1.482200116662047851e-44 -1.542396492138519005e-44 -1.091623452797755712e-45 -4.407787208081179514e-47 -1.384758002279494155e-42 -2.583314715590597070e-46 8.538873991412342635e-45 -3.232990685762954562e-45 1.807522187304115009e-46 2.404531147663899179e-45 -1.731225941400247859e-44 3.600681195256054057e-45 -2.013216886384548379e-46
-1.951951951951951969e+01 5.047850895201131168e-45 6.533773494585746406e-41 1.662041233161944035e-44 -1.436400363466451774e-44 -1.826793222292672486e-44 -1.977089560846021348e-45 -4.547110336528951154e-47 -1.471863809990104705e-42 -9.600420162844646073e-46 1.060996802989109856e-44 -3.229899409273139632e-45 1.723141741975741767e-46 2.657666335311931456e-45 -2.003215479737685438e-44 3.535930965414336948e-45 -1.139213948911565607e-46
-1.949949949949949968e+01 2.421103228456037978e-45 6.777617477594479436e-41 3.563262721613781524e-45 -1.364950869359232744e-44 -2.070490269574555641e-44 -2.317516834614572220e-45 -4.597859823615764829e-47 -1.525180419596373496e-42 -1.582741394747375133e-45 1.229434679035796587e-44 -2.950349375572996393e-45 1.520593093587228510e-46 2.926325890157255529e-45 -2.218855476004512598e-44 3.383366172159315100e-45 -3.643986423022923019e-47
-1.947947947947947966e+01 4.111659051942229261e-46 7.489940867467679484e-41 -8.292058583092105487e-45 -1.274699934518073002e-44 -2.229555455595547291e-44 -2.113150982726497043e-45 -4.562428151170757840e-47 -1.530585862545743157e-42 -2.061316256080283040e-45 1.349502197817875830e-44 -2.454392572655592807e-45 1.228927552854481949e-46 3.213040918983677162e-45 -2.400756424443267355e-44 3.140906420663163900e-45 3.599579119461221788e-47
-1.945945945945945965e+01 -9.139649914739697986e-46 8.616236836967067917e-41 -1.726074950403187152e-44 -1.181276594660309411e-44 -2.279176561459213691e-44 -1.470019407812490479e-45 -4.468290806511603720e-47 -1.481231491842794910e-42 -2.366798645039423291e-45 1.414931079354171174e-44 -1.844233493156416900e-45 8.786612777012739009e-47 3.506259368664808287e-45 -2.548562498448967393e-44 2.816950231168662457e-45 1.068045486850186035e-46
-1.943943943943943964e+01 -1.655199493802765695e-45 1.005715851992393669e-40 -2.209001050501792843e-44 -1.102055051803840957e-44 -2.202472030222445068e-44 -5.601481085155197726e-46 -4.362821808331505018e-47 -1.377841351418190174e-42 -2.473047678559547626e-45 1.416931351163440225e-44 -1.222876442357899888e-45 5.069015366987282088e-47 3.781781975958348301e-45 -2.646274851907461684e-44 2.422602226787942100e-45 1.810031293891463572e-46
-1.941941941941941963e+01 -2.100559955413081189e-45 1.163353678294090467e-40 -2.214797731523317974e-44 -1.039574565310460530e-44 -2.006167824268018414e-44 4.512685016479446618e-46 -4.297307846884389002e-47 -1.227263628414429986e-42 -2.373846354444470031e-45 1.354466588228763053e-44 -6.809046429488441086e-46 1.633069429583941427e-47 3.970275674402986634e-45 -2.714050521518291036e-44 1.973619766093341476e-45 2.686366141059628365e-46
-1.939939939939939961e+01 -2.643588011868963451e-45 1.311478741187202440e-40 -1.775144650048925967e-44 -9.926458431878084153e-45 -1.720799991086652458e-44 1.417555121694124885e-45 -4.328040599168269826e-47 -1.037076261786218375e-42 -2.093039231640385317e-45 1.234004690574326327e-44 -2.764785181263023324e-46 -1.068910180698590184e-47 4.014716365959941454e-45 -2.791490275547784320e-44 1.494609626240823595e-45 3.759318095674635991e-46
-1.937937937937937960e+01 -3.513576289705335963e-45 1.429839417939253948e-40 -9.724781806157694080e-45 -9.570994010331635178e-45 -1.375866107341671511e-44 2.222759025572649288e-45 -4.491828081655476862e-47 -8.166862317690216859e-43 -1.660906931514849527e-45 1.061576390560732183e-44 -4.394034423688791032e-47 -2.775297906641523779e-47 3.868689960898853995e-45 -2.894309467776134120e-44 9.973215374150542983e-46 5.016106524944311070e-46
-1.935935935935935959e+01 -4.699551850093807208e-45 1.502467303963365646e-40 1.007381277882773678e-45 -9.256048045523331680e-45 -9.849528179690672619e-45 2.749676335975946356e-45 -4.784182353017588466e-47 -5.768365561426903335e-43 -1.112067930998731753e-45 8.513182254884978367e-45 -6.723359751837981828e-48 -3.391980829349197641e-47 3.539677458092946837e-45 -3.027941123249238036e-44 4.789958771188755463e-46 6.405603016208850090e-46
-1.933933933933933957e+01 -5.943701202915934690e-45 1.523805929544656488e-40 1.284331047283557093e-44 -8.845695399366297479e-45 -5.685497459185246252e-45 2.926977514414013890e-45 -5.164268329882465959e-47 -3.334103561691303190e-43 -5.056165641794451795e-46 6.228272990621039688e-45 -1.527118989851633692e-46 -2.970282174375753746e-47 3.092763780179421315e-45 -3.164054308317431498e-44 -5.081535628850549122e-47 7.838174847658212787e-46
-1.931931931931931956e+01 -6.982931520291158557e-45 1.496345759610047097e-40 2.404998971897137220e-44 -8.253700324840843633e-45 -1.481060069337193964e-45 2.673677120029337376e-45 -5.581625906040403894e-47 -1.005039539555638458e-43 1.237957680513377924e-46 4.028865525911933670e-45 -4.505307094289767014e-46 -1.715222475766918813e-47 2.626934239369073695e-45 -3.242466630005284680e-44 -5.759245398990777890e-46 9.237637818589471167e-46
-1.929929929929929955e+01 -7.667518692735802340e-45 1.418145853700807830e-40 3.323688995267646343e-44 -7.501958745934686227e-45 2.460850682259383115e-45 1.968194117178143592e-45 -5.975108970779146919e-47 1.091356800839296628e-43 7.464620649477345899e-46 2.102395273358722328e-45 -8.420667088958483275e-46 5.411035962750481799e-49 2.215247729703459482e-45 -3.212466791436819291e-44 -1.059587230200625713e-45 1.057466317648904799e-45
-1.927927927927927954e+01 -7.778781561254074846e-45 1.291999283385138369e-40 3.959193140724850172e-44 -6.644399308583275531e-45 5.878323272632650071e-45 8.786108789948533488e-46 -6.284847668321154917e-47 2.921410264477941721e-43 1.361023053577110571e-45 5.224215316415751643e-46 -1.292466971678723522e-45 2.106847527386260678e-47 1.917837812747625543e-45 -3.022435369922255591e-44 -1.456085588293070179e-45 1.182646947674181732e-45
-1.925925925925925952e+01 -7.311830553049967489e-45 1.124244379059050112e-40 4.283536730400006412e-44 -5.658122901277115567e-45 8.619728271957984834e-45 -4.745807571931668381e-46 -6.452864240801217676e-47 4.499389005819143829e-43 1.966485767736919239e-45 -6.361987770548418875e-46 -1.769587903884851606e-45 4.214889633546177036e-47 1.803500197925834586e-45 -2.654805687959608693e-44 -1.740228200598370001e-45 1.294703879870592438e-45
-1.923923923923923951e+01 -6.480551538272553445e-45 9.240020889305151411e-41 4.249237701618915158e-44 -4.544480479460880664e-45 1.057633476298508503e-44 -1.951157551281466312e-45 -6.449989807738831016e-47 5.900941540327157756e-43 2.546502746843955517e-45 -1.308016035474564828e-45 -2.224199534471348573e-45 6.113680959663190247e-47 1.897888829347518546e-45 -2.114327088090749219e-44 -1.914801961759069171e-45 1.382383509327118535e-45
-1.921921921921921950e+01 -5.496607641318976124e-45 6.964046361880012900e-41 3.872885818132366175e-44 -3.330380540065800338e-45 1.166501762560905669e-44 -3.409022414244631167e-45 -6.279233529211410291e-47 7.198945745829447857e-43 3.069965812286084446e-45 -1.483669139500083378e-45 -2.568640889805021623e-45 7.433541900463792047e-47 2.154812437128426112e-45 -1.461391968746090681e-44 -2.003376846689583932e-45 1.436850550791827964e-45
-1.919919919919919948e+01 -4.528072934314736495e-45 4.483540067743959562e-41 3.242296703427811236e-44 -1.944357962163127862e-45 1.169494997449863704e-44 -4.753465885375468502e-45 -5.976609138170953016e-47 8.449580473908452556e-43 3.495679156765465870e-45 -1.255309241593406207e-45 -2.741542935291383605e-45 7.702313521728960097e-47 2.475608327465206566e-45 -7.965532687006134814e-45 -2.031113645565501850e-45 1.454238363750609482e-45
-1.917917917917917947e+01 -3.822672623727104916e-45 1.856773094532192023e-41 2.507129589731039697e-44 -3.065650955549230381e-46 1.056881858465246266e-44 -5.862151961458353306e-45 -5.597030070628216269e-47 9.649427678432132650e-43 3.787300015117338354e-45 -7.604804681603886428e-46 -2.708123215331234278e-45 6.558712462210730619e-47 2.738554836346125444e-45 -1.905085228148187057e-45 -2.023123185141673246e-45 1.436154111276816937e-45
-1.915915915915915946e+01 -3.598602796812737523e-45 -9.292831815334680201e-42 1.843344452741070403e-44 1.542921258327916529e-45 8.361038283084787301e-45 -6.638583992258644480e-45 -5.177737151708961899e-47 1.069867013397661302e-42 3.919509910833078172e-45 -2.410520100646745896e-46 -2.456432518515381459e-45 3.888282995527183100e-47 2.850093348635620166e-45 3.426185548346702943e-45 -2.010861200575459463e-45 1.387731115661357686e-45
-1.913913913913913944e+01 -4.007907100107244107e-45 -3.829456307443008761e-41 1.416102835581154202e-44 3.431072897453419483e-45 5.451364700008601921e-45 -7.058644190817971446e-45 -4.739343465675679586e-47 1.149223469615763905e-42 3.839662123379847524e-45 8.265314663963245767e-47 -1.972366810100597243e-45 -2.513397677476912925e-48 2.760769851787517301e-45 8.050116879507531288e-45 -2.010404870793507512e-45 1.313930195665374300e-45
-1.911911911911911943e+01 -5.211104570109236639e-45 -6.684395427050682216e-41 1.330598526577637688e-44 5.180382795484739443e-45 2.401142967452188419e-45 -7.188192095161522076e-45 -4.307853265859443926e-47 1.196503279461972779e-42 3.509776537490432336e-45 2.039882659150066981e-47 -1.286620287255686416e-45 -5.606381113810679840e-47 2.487241270930051301e-45 1.214216572415691538e-44 -2.046160532128582998e-45 1.223432340793486230e-45
-1.909909909909909942e+01 -7.429157665457560360e-45 -9.224110746395335938e-41 1.644554133974140245e-44 6.660412177420430787e-45 -3.725695901446416307e-46 -7.126849176186308131e-45 -3.902842075636660023e-47 1.209263227562536418e-42 2.908684977396435874e-45 -5.455273584984966409e-46 -4.819050909693639487e-46 -1.180793420495600863e-46 2.107308647697578285e-45 1.554821756237976207e-44 -2.139397764393027703e-45 1.128093274137848193e-45
-1.907907907907907941e+01 -1.066281877931511940e-44 -1.123094474087405220e-40 2.328870863030601504e-44 7.842967111208811350e-45 -2.651930574574395831e-45 -6.947542918370406037e-45 -3.549174887180500213e-47 1.185167650641618997e-42 2.056076938287140066e-45 -1.600130834468477911e-45 3.298101479493947070e-46 -1.840907743796684405e-46 1.737840366941048192e-45 1.813156861844746271e-44 -2.310384446389216482e-45 1.038237568224094093e-45
-1.905905905905905939e+01 -1.474708506530104677e-44 -1.260808724731927538e-40 3.266318726605839953e-44 8.696541127960183148e-45 -4.126326288874365350e-45 -6.731573969279399177e-45 -3.290859951580961741e-47 1.124366516859056626e-42 1.013877341457967485e-45 -3.099056246023512260e-45 1.043112152793508289e-45 -2.481265961561793026e-46 1.444048488023548520e-45 1.978006472714382235e-44 -2.549149881248105835e-45 9.541234545686787870e-46
-1.903903903903903938e+01 -1.927069291617398905e-44 -1.333914805778652483e-40 4.276086456362381567e-44 9.163744183027867482e-45 -4.461969767130959917e-45 -6.595458224992761735e-45 -3.174273588121917881e-47 1.035570417608786747e-42 -1.243617930932828359e-46 -4.942652787390894576e-45 1.578491931877642720e-45 -3.053384334200857824e-46 1.207844794091890293e-45 2.066278017575599876e-44 -2.819184000191349480e-45 8.700808864126371144e-46
-1.901901901901901937e+01 -2.370520745703040545e-44 -1.336520377965406278e-40 5.213608538868108152e-44 9.187713239279069316e-45 -3.446040465458668318e-45 -6.627860159333828474e-45 -3.217137624856330773e-47 9.333839954633957137e-43 -1.298660441754060603e-45 -6.938889403835021235e-45 1.850294107571530505e-45 -3.524339620759748974e-46 9.572778563624476578e-46 2.118782663766961693e-44 -3.091165174157880775e-45 7.808856920912130695e-46
-1.899899899899899935e+01 -2.755774809507567750e-44 -1.267353466854299094e-40 5.958653436221304065e-44 8.754566839173884368e-45 -1.113539882623305575e-45 -6.865141964602628445e-45 -3.408540281595449065e-47 8.293021060454961430e-43 -2.485903194609067172e-45 -8.791434144381509240e-45 1.820042281593022791e-45 -3.871985658408094710e-46 6.171408342805890407e-46 2.186602971135701293e-44 -3.354417038974357375e-45 6.866882831629437963e-46
-1.897897897897897934e+01 -3.048324449439822218e-44 -1.134990848407359807e-40 6.468814601632765329e-44 7.893514176997951881e-45 2.291820644468782793e-45 -7.294024946895443885e-45 -3.693158942678587935e-47 7.331659536109417269e-43 -3.628629769194094814e-45 -1.014789445371334554e-44 1.508211553907752821e-45 -4.087155757739571666e-46 1.473631323888844773e-46 2.271814332737290138e-44 -3.615795595088722103e-45 5.935695039703400790e-46
-1.895895895895895933e+01 -3.204840550009538926e-44 -9.552125891639725011e-41 6.744197500330440886e-44 6.550085678526938594e-45 6.569488941403218312e-45 -7.878181662680300299e-45 -3.999093083027920863e-47 6.535352604084333016e-43 -4.635600297112413502e-45 -1.077274351070178795e-44 9.693680250642260344e-46 -4.179227888021970073e-46 -4.430635580383478039e-46 2.343063499624908089e-44 -3.893499839879280625e-45 5.080128451676097185e-46
-1.893893893893893932e+01 -3.197428303738670066e-44 -7.428967791128059048e-41 6.798894094718174054e-44 4.722839377039364268e-45 1.157619965237152408e-44 -8.555386373903324007e-45 -4.266703720703448277e-47 5.879424465628967483e-43 -5.410296232009625561e-45 -1.058999203079355500e-44 2.959927940304500282e-46 -4.173889858597373133e-46 -1.108333710088595579e-45 2.363515308325118550e-44 -4.182160925007871050e-45 4.362481333101452017e-46
-1.891891891891891930e+01 -3.011118320038661078e-44 -5.103050847272338434e-41 6.712308766907066955e-44 2.556686143486628506e-45 1.697480308926939007e-44 -9.195069207402454461e-45 -4.462027102728934183e-47 5.237100578869888103e-43 -5.893077164242555154e-45 -9.660088827994833964e-45 -3.994381627302409863e-46 -4.095976026393060516e-46 -1.790393237169260498e-45 2.335815987342292815e-44 -4.447317943995530857e-45 3.817631924354231174e-46
-1.889889889889889929e+01 -2.651814060107974359e-44 -2.694429927291715717e-41 6.589078519725606508e-44 2.892131356925599042e-46 2.227134086869093709e-44 -9.702885874631463336e-45 -4.589390452700820844e-47 4.510768800301773741e-43 -6.082704547033500113e-45 -8.180205083534018584e-45 -1.018418321874382612e-45 -3.962341574080047148e-46 -2.419203873633922891e-45 2.277005981748554827e-44 -4.642554387291546108e-45 3.417827282208253323e-46
-1.887887887887887928e+01 -2.153268047289476778e-44 -3.463586882042726934e-42 6.458958276492911395e-44 -1.882369024778413441e-45 2.700516459985586661e-44 -1.005579352620624449e-44 -4.682577024713591703e-47 3.647818320263314774e-43 -6.020898253958882501e-45 -6.341818462977755407e-45 -1.467726354973104456e-45 -3.786952135838732419e-46 -2.913584812389254048e-45 2.180234348814779884e-44 -4.734263340261542674e-45 3.071868467069512180e-46
-1.885885885885885926e+01 -1.564735152555229697e-44 1.843805757239141478e-41 6.287282504030248332e-44 -3.833583844397333258e-45 3.091168815021912654e-44 -1.026898029572489228e-44 -4.789706594232570881e-47 2.564471188943821272e-43 -5.760984282889656381e-45 -4.357589749377883065e-45 -1.704602682968512432e-45 -3.568414816585463057e-46 -3.233415252718245367e-45 2.054142940267529165e-44 -4.710246191860113209e-45 2.698617833516702760e-46
-1.883883883883883925e+01 -9.526496915323021588e-45 3.718525757903818970e-41 5.959379432527948961e-44 -5.481434547718380956e-45 3.381286770377691803e-44 -1.028762779901883289e-44 -4.924051822278464831e-47 1.232470439940661945e-43 -5.388711972977612820e-45 -2.383749334158774265e-45 -1.724254099048905806e-45 -3.309752346925869612e-46 -3.379233394212490505e-45 1.923411209467407445e-44 -4.580319090783738329e-45 2.199850938531353546e-46
-1.881881881881881924e+01 -3.774110654449311825e-45 5.146695601296175426e-41 5.378660087239895692e-44 -6.844560890900195334e-45 3.572798386222566750e-44 -9.970101109200602613e-45 -5.050688659759350569e-47 -3.527233651293966617e-44 -4.998821653598631711e-45 -5.560399758764045283e-46 -1.573176614592585721e-45 -3.027407583590222335e-46 -3.347730449071316136e-45 1.774531611781167569e-44 -4.372501676467022885e-45 1.493148588167389956e-46
-1.879879879879879923e+01 9.546716230591207742e-46 5.980744397910012269e-41 4.538727677587088895e-44 -7.871673555723326379e-45 3.683744789639632629e-44 -9.186180464785821320e-45 -5.115590147611634925e-47 -2.125749967916716962e-43 -4.686973144116783095e-45 9.791922223409294282e-46 -1.328226788399035301e-45 -2.744891554283946093e-46 -3.131060926239792023e-45 1.554808805292673025e-44 -4.119700725900254792e-45 5.433309828398436003e-47
-1.877877877877877921e+01 4.299786172976207908e-45 6.145385254527636955e-41 3.559071810717736303e-44 -8.395496638870619714e-45 3.719156830435317112e-44 -7.881947975975528103e-45 -5.061878055339262232e-47 -4.007826684222232144e-43 -4.517424288273885088e-45 2.152430777398784617e-45 -1.031784707168015772e-45 -2.474799537303069623e-46 -2.750469757181180770e-45 1.220262382156772131e-44 -3.854068385857695063e-45 -6.330114984570077504e-47
-1.875875875875875920e+01 6.316731122264271980e-45 5.604335459053201546e-41 2.645887387455508955e-44 -8.377280225397623286e-45 3.691529336357578824e-44 -6.085812543784025150e-45 -4.860738435968946542e-47 -5.857386189592921491e-43 -4.499167337423183449e-45 2.927346571157595112e-45 -6.789138558420213669e-46 -2.227775149733462453e-46 -2.280655920840502109e-45 7.250939930179424559e-45 -3.589076976268261133e-45 -2.001596108900113387e-46
-1.873873873873873919e+01 7.355211154224539497e-45 4.436365187369099558e-41 1.962280052177676707e-44 -7.953991669116374163e-45 3.613510936151716753e-44 -3.840201438543598991e-45 -4.526231498678036110e-47 -7.483380326959453172e-43 -4.597996686764585412e-45 3.399413046147369748e-45 -2.769092066222541283e-46 -2.011289249082228862e-46 -1.819972160040543174e-45 4.701471184416597011e-46 -3.337672314495149464e-45 -3.487772275892390611e-46
-1.871871871871871917e+01 7.922761971033847584e-45 2.846756822325142879e-41 1.638188276286583932e-44 -7.299894809517436649e-45 3.501451540999544660e-44 -1.245327333945118845e-45 -4.111879637405531546e-47 -8.767238816436943952e-43 -4.727659790124280665e-45 3.810452175962315409e-45 1.842638008218862403e-46 -1.837562291809098824e-46 -1.446019470240155083e-45 -7.925840773685647033e-45 -3.102310545044783778e-45 -4.983415203301419363e-46
