3.627913523858584455e+00 7.238440605550453100e+00
-3.627913523858600442e+00 7.238440605550405138e+00
1.122943964501429193e+00 7.947997776747852683e+00
-1.122943964501539771e+00 7.947997776747744325e+00
-7.470456322105296643e+00 2.723977608494132507e+00
7.470456322105389013e+00 2.723977608494093428e+00
-5.048186163002655213e+00 6.036534552944371690e+00
5.048186163002739590e+00 6.036534552935827413e+00
-3.468989219291714055e-02 7.777917350066311464e+00
3.468989219267603480e-02 7.777917350595913604e+00
