-1.959959959959959974e+01 -6.130445212265274425e-37 9.952905936125949053e-37 -8.024072312093254621e-36 -9.254384529972179767e-36 8.882172254317053431e-35 1.261010023488238302e-35 -4.829935093323837743e-34 -2.175877454407609347e-34 1.893715547434594491e-33 -1.884913712479466112e-33
-1.957957957957957973e+01 -8.452019136370007262e-37 1.372203014616993369e-36 -1.105016351935637907e-35 -1.274445971727463907e-35 1.221811335909634787e-34 1.734616600715083613e-35 -6.636567646129429480e-34 -2.989762311631805361e-34 2.599208611851175631e-33 -2.587127702856037508e-33
-1.955955955955955972e+01 -1.164429076175039735e-36 1.890475050561203844e-36 -1.520636928495754851e-35 -1.753792745142850112e-35 1.679464790475897240e-34 2.384351350755564965e-35 -9.112266240568827368e-34 -4.105060269547904432e-34 3.564897374459727722e-33 -3.548328023107007237e-33
-1.953953953953953970e+01 -1.603060753831120919e-36 2.602602841138641970e-36 -2.091055559526899383e-35 -2.411672417782892143e-35 2.306851844810451873e-34 3.275058427417231733e-35 -1.250230729231812009e-33 -5.632267931417650445e-34 4.885766151150650899e-33 -4.863057509792423228e-33
-1.951951951951951969e+01 -2.205319551561521738e-36 3.580382717427378270e-36 -2.873353454212121454e-35 -3.313918333141892080e-35 3.166290645467904844e-34 4.495211466963048979e-35 -1.714095664339668641e-33 -7.721971483974408372e-34 6.691111880970481289e-33 -6.660012140363038504e-33
-1.949949949949949968e+01 -3.031641910250191167e-36 4.921934516290486873e-36 -3.945446797268956474e-35 -4.550393390802372044e-35 4.342745133772311992e-34 6.165434545368586349e-35 -2.348341610805310653e-33 -1.057923856137586665e-33 9.156807525631978248e-33 -9.114247433392809075e-33
-1.947947947947947966e+01 -4.164561905808964444e-36 6.761254053341911861e-36 -5.413612943113199574e-35 -6.243670215217685978e-35 5.951968243382580001e-34 8.450063149563307294e-35 -3.214911521048871323e-33 -1.448312109858230043e-33 1.252190077348206658e-32 -1.246370000312882119e-32
-1.945945945945945965e+01 -5.716707893447800296e-36 9.281195844025272373e-36 -7.422706564978770778e-35 -8.560813724257414786e-35 8.151542032420787808e-34 1.157281795287377953e-34 -4.398033284002164927e-33 -1.981306428616524650e-33 1.711106360906659123e-32 -1.703153278529341538e-32
-1.943943943943943964e+01 -7.841662614488530048e-36 1.273110471583100636e-35 -1.017001680595642134e-34 -1.172936296720880414e-34 1.115583408410211171e-33 1.583803855226353226e-34 -6.012151734661925285e-33 -2.708464013688560004e-33 2.336493210052657080e-32 -2.325633380763058788e-32
-1.941941941941941963e+01 -1.074870114271056844e-35 1.745074317581071554e-35 -1.392404901950985699e-34 -1.605899262819491755e-34 1.525624417597727041e-33 2.165942784775012084e-34 -8.212653242350995106e-33 -3.699786157130523258e-33 3.188107846609308321e-32 -3.173289782158775886e-32
-1.939939939939939961e+01 -1.472277645597977185e-35 2.390273840813595684e-35 -1.904996218533379800e-34 -2.197085070491394283e-34 2.084859187688150712e-33 2.959893446150509766e-34 -1.121035511163558606e-32 -5.050245691963768196e-33 4.346929949344020471e-32 -4.326725774561863878e-32
-1.937937937937937960e+01 -2.015160095930340337e-35 3.271654969837244043e-35 -2.604399483345170544e-34 -3.003726288317370753e-34 2.847013585300340239e-33 4.041930938152033871e-34 -1.529106666058640441e-32 -6.888599224279066897e-33 5.922616721786786232e-32 -5.895088883791271925e-32
-1.935935935935935959e+01 -2.756231612789458133e-35 4.474800237366253810e-35 -3.558002084945008072e-34 -4.103542664036353732e-34 3.884957464912719244e-33 5.515509252300991876e-34 -2.084197730547294412e-32 -9.389274919993660964e-33 8.063547669081928333e-32 -8.026068959190205245e-32
-1.933933933933933957e+01 -3.767110802688793134e-35 6.115983964693373490e-35 -4.857246210931917214e-34 -5.601997013556573143e-34 5.297453050617633572e-33 7.520842011454266117e-34 -2.838722754020626770e-32 -1.278839716989477040e-32 1.097034844997505458e-31 -1.091935916785543346e-31
-1.931931931931931956e+01 -5.145028928807394598e-35 8.353063162384635999e-35 -6.626124131653718044e-34 -7.642093067660143581e-34 7.218256101296815716e-33 1.024782347632617657e-33 -3.863582231667475967e-32 -1.740537148504990952e-32 1.491408504047340136e-31 -1.484476559331331830e-31
-1.929929929929929955e+01 -7.021892906861906466e-35 1.140019149569181443e-34 -9.032641087965444205e-34 -1.041759593891873253e-33 9.828380951984829054e-33 1.395344133564697509e-33 -5.254612083914747971e-32 -2.367193703823808098e-32 2.026072255426289925e-31 -2.016655237334055054e-31
-1.927927927927927954e+01 -9.576520630290479536e-35 1.554768359348972320e-34 -1.230427091402680779e-33 -1.419085752088800181e-33 1.337261693205644903e-32 1.898522521445453815e-33 -7.141257239124625312e-32 -3.217124100478025429e-32 2.750398094798505138e-31 -2.737614469461077356e-31
-1.925925925925925952e+01 -1.305114679516517448e-34 2.118881260383971696e-34 -1.674877962088834797e-33 -1.931683290565316939e-33 1.818175315807624020e-32 2.581279941352901772e-33 -9.698228439458055228e-32 -4.369035227241261786e-32 3.730943700299002431e-31 -3.713602579204434835e-31
-1.923923923923923951e+01 -1.777367326390548051e-34 2.885593412969788188e-34 -2.278226043091729944e-33 -2.627541396804479860e-33 2.470246225915927808e-32 3.507030910458855844e-33 -1.316115656316312350e-31 -5.929078389388062696e-32 5.057367743664155646e-31 -5.033861512129115936e-31
-1.921921921921921950e+01 -2.418764103864758979e-34 3.926914636112461116e-34 -3.096684959780362470e-33 -3.571492806875910881e-33 3.353745236748765075e-32 4.761342447440327355e-33 -1.784759956495999985e-31 -8.040312899197394603e-32 6.850357995465581096e-31 -6.818518091922414388e-31
-1.919919919919919948e+01 -3.289257362298790152e-34 5.340178837560048514e-34 -4.206142816496196691e-33 -4.851061380110321856e-33 4.549937532911443186e-32 6.459587469927777888e-33 -2.418521107963805522e-31 -1.089539598341224059e-31 9.272249104484981451e-31 -9.229152449198841398e-31
-1.917917917917917947e+01 -4.469824048838306008e-34 7.256853802248002306e-34 -5.708973020743333021e-33 -6.584317211882563372e-33 6.168315003415657047e-32 8.757212603109216219e-33 -3.274948390502316940e-31 -1.475358615738308946e-31 1.254123183003716041e-30 -1.248294121047374362e-30
-1.915915915915915946e+01 -6.069758970252138892e-34 9.854381958645920253e-34 -7.743176545369102645e-33 -8.930420658611645293e-33 8.356291909717985093e-32 1.186350320734247537e-32 -4.431428507866290358e-31 -1.996350919017485942e-31 1.695035421052893877e-30 -1.687157035084520438e-30
-1.913913913913913944e+01 -8.236470036947283644e-34 1.337208316440589533e-33 -1.049464460304839978e-32 -1.210376522097388028e-32 1.131219320780837077e-31 1.606002301650440609e-32 -5.991946703047195061e-31 -2.699361681251605729e-31 2.289291157704883005e-30 -2.278650719687766017e-30
-1.911911911911911943e+01 -1.116862408947842643e-33 1.813249723350318680e-33 -1.421359458173304261e-32 -1.639293356494465182e-32 1.530264074204391160e-31 2.172529747463561388e-32 -8.096125716188895089e-31 -3.647290706670427453e-31 3.089634803140381103e-30 -3.075274433334217034e-30
-1.909909909909909942e+01 -1.513377639696391201e-33 2.457000579947438908e-33 -1.923658316081815138e-32 -2.218608586032283961e-32 2.068580909980497969e-31 2.936783028314566524e-32 -1.093130095197603765e-30 -4.924532272795045292e-31 4.166748863024995852e-30 -4.147382155185552465e-30
-1.907907907907907941e+01 -2.049199564629377069e-33 3.326918798467015238e-33 -2.601596725576601220e-32 -3.000493790676086016e-32 2.794250958835345624e-31 3.967023360391428144e-32 -1.474863965734010947e-30 -6.644236792263348697e-31 5.615284390451793773e-30 -5.589185007983294477e-30
-1.905905905905905939e+01 -2.772750005121788264e-33 4.501618229192221145e-33 -3.515930345608437241e-32 -4.055020160032535356e-32 3.771770642564191563e-31 5.354816897089917295e-32 -1.988464236864880860e-30 -8.957997177797966184e-31 7.561894872359609740e-30 -7.526747803620260481e-30
-1.903903903903903938e+01 -3.749098990655618543e-33 6.086741440090189577e-33 -4.748199964977331309e-32 -5.476230951493078346e-32 5.087592509271588857e-31 7.222901102921241646e-32 -2.678980235449609633e-30 -1.206875987187790087e-30 1.017593109159871943e-29 -1.012863419636229799e-29
-1.901901901901901937e+01 -5.065625144522923895e-33 8.224149472619155841e-33 -6.407762421171088100e-32 -7.390250444288634459e-32 6.857514646584752386e-31 9.735675570288599918e-32 -3.606677746422677142e-30 -1.624802119882846788e-30 1.368366764141547732e-29 -1.362006707365742307e-29
-1.899899899899899935e+01 -6.839578750013704865e-33 1.110420063951298031e-32 -8.641172507472111713e-32 -9.966104353638551132e-32 9.236528086960713915e-31 1.311318246987195900e-31 -4.852119369384199633e-30 -2.185871428385997324e-30 1.838721311159425663e-29 -1.830175084927956720e-29
-1.897897897897897934e+01 -9.228179632168617564e-33 1.498214464920233860e-32 -1.164469273587410781e-31 -1.343014768791437826e-31 1.243193007705211348e-30 1.764972357775673197e-31 -6.522921005095520213e-30 -2.938564690849278473e-30 2.468962705669242856e-29 -2.457487168994997857e-29
-1.895895895895895933e+01 -1.244208950739541886e-32 2.019999525012361421e-32 -1.568096143751572692e-31 -1.808528853200475782e-31 1.672077336223686451e-30 2.373863318251012880e-31 -8.762730762983260535e-30 -3.947595133439101199e-30 3.312825595063558202e-29 -3.297427852714258252e-29
-1.893893893893893932e+01 -1.676337326303880347e-32 2.721569074766972465e-32 -2.110118506651325077e-31 -2.433658304795422467e-31 2.247306799862874509e-30 3.190521790755403874e-31 -1.176315241585368654e-29 -5.299279926172137032e-30 4.441894445670342640e-29 -4.421248883670385970e-29
-1.891891891891891930e+01 -2.256942727946294230e-32 3.664194214076041737e-32 -2.837466375663096063e-31 -3.272528811985868988e-31 3.018260925612738616e-30 4.285052336396469515e-31 -1.577956723651480292e-29 -7.108667893093876280e-30 5.951462598729601709e-29 -5.923800687449031777e-29
-1.889889889889889929e+01 -3.036483375778339405e-32 4.929794929608230929e-32 -3.812804437019053195e-31 -4.397413298584588905e-31 4.050790783389928383e-30 5.750944314760684886e-31 -2.115211315417688881e-29 -9.528990586144826598e-30 7.968291114282794127e-29 -7.931255149054616694e-29
-1.887887887887887928e+01 -4.082373536240736680e-32 6.627819707574281367e-32 -5.119746739434288888e-31 -5.904746170248359278e-31 5.432649265833802147e-30 7.712781301256906030e-31 -2.833348160789440512e-29 -1.276418471981474514e-29 1.066087571621275436e-28 -1.061132483802960473e-28
-1.885885885885885926e+01 -5.484616333853161500e-32 8.904390522639136251e-32 -6.869779202241931348e-31 -7.923107235456821575e-31 7.280690196111766993e-30 1.033646172558385557e-30 -3.792572026516184202e-29 -1.708547173255517194e-29 1.425302243697765810e-28 -1.418677555470233209e-28
-1.883883883883883925e+01 -7.363285897468040406e-32 1.195445026048282197e-31 -9.211442488807388561e-31 -1.062381256857355951e-30 9.750405367923867686e-30 1.384273869368756481e-30 -5.072892315559426488e-29 -2.285329260823674064e-29 1.904178482549817474e-28 -1.895328016739931235e-28
-1.881881881881881924e+01 -9.878458728751940207e-32 1.603788650440634146e-31 -1.234250434458797822e-30 -1.423495320554698023e-30 1.304854942241856896e-29 1.852514363971131705e-30 -6.780560000115974732e-29 -3.054630614867847714e-29 2.542114628189486888e-28 -2.530299087362813011e-28
-1.879879879879879923e+01 -1.324338638169169782e-31 2.150091765888386070e-31 -1.652608274623674332e-30 -1.905999041976442477e-30 1.744983996411570099e-29 2.477369563162469264e-30 -9.056571051323873066e-29 -4.079969677818163248e-29 3.391326427350688109e-28 -3.375563819553610942e-28
-1.877877877877877921e+01 -1.774195454693034591e-31 2.880443814193925214e-31 -2.211198648875735204e-30 -2.550236841418074686e-30 2.331903205539925785e-29 3.310624073071978892e-30 -1.208789144388691630e-28 -5.445574299624910106e-29 4.520966019686953907e-28 -4.499952939477902591e-28
-1.875875875875875920e+01 -2.375180643027484227e-31 3.856155967881227421e-31 -2.956494081648124178e-30 -3.409806772579283468e-30 3.114007510391812515e-29 4.420984628837934892e-30 -1.612226379046363129e-28 -7.263052101077716931e-29 6.022548025055464635e-28 -5.994555714526337059e-28
-1.873873873873873919e+01 -3.177494573718200613e-31 5.158729589399444706e-31 -3.950189198352607253e-30 -4.555862961174916740e-30 4.155459603150095571e-29 5.899543584906718429e-30 -2.148772392331197364e-28 -9.680182660260336789e-29 8.017092188978222563e-28 -7.979829400344027816e-28
-1.871871871871871917e+01 -4.247820908825566772e-31 6.896427013307917093e-31 -5.274127484623920897e-30 -6.082797773264878965e-30 5.541265440271251886e-29 7.866984666542202711e-30 -2.861830656160872944e-28 -1.289249787145440718e-28 1.066451861306614977e-27 -1.061495080299223019e-27
-1.869869869869869916e+01 -5.674675169623956724e-31 9.212955058965539979e-31 -7.036803213027893438e-30 -8.115740667987099946e-30 7.383963357107342309e-29 1.048307956635787952e-29 -3.808787764052352143e-28 -1.715852335118261372e-28 1.417599675946916436e-27 -1.411010788623596785e-27
-1.867867867867867915e+01 -7.575467897172095994e-31 1.229893222098024578e-30 -9.381935853878419640e-30 -1.082044730379864458e-29 9.832433280828239987e-29 1.395919446358230631e-29 -5.065462948913218112e-28 -2.281982343930966578e-28 1.883016477570631713e-27 -1.874264371027920659e-27
-1.865865865865865914e+01 -1.010582525621000115e-30 1.640702086660499326e-30 -1.249976928745630955e-29 -1.441633123388405698e-29 1.308348945459034825e-28 1.857474831941808520e-29 -6.731955609423796286e-28 -3.032734420479390069e-28 2.499441627868042261e-27 -2.487824427654879248e-27
-1.863863863863863912e+01 -1.347187962130660497e-30 2.187188126208145188e-30 -1.664195080850851107e-29 -1.919362427546767214e-29 1.739712496569043051e-28 2.469885567154931282e-29 -8.940324400369090167e-28 -4.027600761552236082e-28 3.315281704550598704e-27 -3.299872546402718253e-27
-1.861861861861861911e+01 -1.794646472368985684e-30 2.913646473576547905e-30 -2.214110972418235924e-29 -2.553595705081594400e-29 2.311654367223972024e-28 3.281876614163048845e-29 -1.186466410737973289e-27 -5.345010768565770400e-28 4.394268929793808194e-27 -4.373844727292007902e-27
-1.859859859859859910e+01 -2.389044026217449482e-30 3.878663463461448850e-30 -2.943660108421572322e-29 -3.395004994657291397e-29 3.069446360200117593e-28 4.357720760853109700e-29 -1.573431922984059764e-27 -7.088283743931701444e-28 5.820251904491030885e-27 -5.793199849778557256e-27
-1.857857857857857908e+01 -3.178075020963424011e-30 5.159671957769222021e-30 -3.910833114070081061e-29 -4.510472495636946088e-29 4.072762986357838109e-28 5.782138450052133927e-29 -2.085119785002267402e-27 -9.393428759314473798e-28 7.703464440202048691e-27 -7.667659367683898618e-27
-1.855855855855855907e+01 -4.224731429361111976e-30 6.858940755455375436e-30 -5.192116915661377829e-29 -5.988212705361299593e-29 5.400206605003482064e-28 7.666722162229130537e-29 -2.761244137740680892e-27 -1.243935733644847993e-27 1.018872243482598604e-26 -1.014136608646064368e-26
-1.853853853853853906e+01 -5.612149823849792134e-30 9.111443838773460908e-30 -6.888321618212272358e-29 -7.944492719024142913e-29 7.155236177671185556e-28 1.015835352086496193e-28 -3.654008503179935509e-27 -1.646124544375410796e-27 1.346613382113501074e-26 -1.340354433276154421e-26
-1.851851851851851904e+01 -7.449975065555014041e-30 1.209519195685032485e-29 -9.132219851732083487e-29 -1.053244289999380280e-28 9.473929307383943945e-28 1.345022312979927445e-28 -4.831983617118749418e-27 -2.176800306632284019e-27 1.778508168009857229e-26 -1.770241807539692384e-26
-1.849849849849849903e+01 -9.882709171207049189e-30 1.604478718756211514e-29 -1.209855505301634211e-28 -1.395359970929279514e-28 1.253513699430084158e-27 1.779624737167304813e-28 -6.385173594359056410e-27 -2.876509719291872489e-27 2.347246731279191066e-26 -2.336336920493731564e-26
-1.847847847847847902e+01 -1.310065670069961336e-29 2.126919300554120149e-29 -1.601714372087706380e-28 -1.847301690061003986e-28 1.657375894057238131e-27 2.352991547830748783e-28 -8.431629700047372837e-27 -3.798434674208863837e-27 3.095649341383616629e-26 -3.081261016490905104e-26
-1.845845845845845901e+01 -1.735426379271628628e-29 2.817501400953791170e-29 -2.119001561900645897e-28 -2.443903379251588197e-28 2.189808562584969673e-27 3.108891023216418908e-28 -1.112607812284434628e-26 -5.012279053186036799e-27 4.079764678961947290e-26 -4.060802266487566347e-26
-1.843843843843843899e+01 -2.297288945470164803e-29 3.729697150837627869e-29 -2.801382003763187514e-28 -3.230911703260205712e-28 2.891243637464157139e-27 4.104724743533434369e-28 -1.467116675298746667e-26 -6.609335382142664025e-27 5.372903012564063310e-26 -5.347930198902629392e-26
-1.841841841841841898e+01 -3.038936134934348738e-29 4.933777035923739683e-29 -3.700909470440064520e-28 -4.268361724566197543e-28 3.814668908715995473e-27 5.415719953551769811e-28 -1.933211517963031382e-26 -8.709084629712210308e-27 7.070882499012288321e-26 -7.038017615604050228e-26
-1.839839839839839897e+01 -4.017207537189090403e-29 6.522021330978548744e-29 -4.885847143550040235e-28 -5.634983267269801998e-28 5.029477145746433860e-27 7.140394195657692640e-28 -2.545578365625501893e-26 -1.146778674335467375e-26 9.298848444997050409e-26 -9.255628158134447105e-26
-1.837837837837837895e+01 -5.306692621324558084e-29 8.615527615345146937e-29 -6.445651093377420883e-28 -7.433948502828165217e-28 6.626479654950807826e-27 9.407673102932918006e-28 -3.349547569047216256e-26 -1.508965417339131450e-26 1.222013057927893084e-25 -1.216333241203651576e-25
-1.835835835835835894e+01 -7.005204022363199310e-29 1.137309676902537388e-28 -8.497465920041401118e-28 -9.800363553501811563e-28 8.724431763421031067e-27 1.238615468739697941e-27 -4.404317450774961715e-26 -1.984137434445551677e-26 1.604773890597547566e-25 -1.597315032835422134e-25
-1.833833833833833893e+01 -9.240916780310667119e-29 1.500282367815021051e-28 -1.119458524791112292e-27 -1.291102621564414104e-27 1.147851996970476124e-26 1.629615862470667924e-27 -5.787141068088342661e-26 -2.607097095054060029e-26 2.105927313840617619e-25 -2.096139135964892227e-25
-1.831831831831831892e+01 -1.218167389200006732e-28 1.977720499505016394e-28 -1.473746341684431459e-27 -1.699712604917438471e-27 1.509139240802280916e-26 2.142538630397655621e-27 -7.598759843626003541e-26 -3.423228236749180828e-26 2.761624504929711236e-25 -2.748788700150094361e-25
-1.829829829829829890e+01 -1.604710676761897837e-28 2.605281695556457039e-28 -1.938803726366219248e-27 -2.236076208609308654e-27 1.982748430539992245e-26 2.814925880884187626e-27 -9.970450216401399036e-26 -4.491670669460257289e-26 3.618910137657391464e-25 -3.602089739388347533e-25
-1.827827827827827889e+01 -2.112441071278880493e-28 3.429592720757560343e-28 -2.548833949020061160e-27 -2.939641014504073186e-27 2.603160912818895702e-26 3.695731093633673450e-27 -1.307315544356825515e-25 -5.889434036446544705e-26 4.738960515204826753e-25 -4.716934214408222824e-25
-1.825825825825825888e+01 -2.778886284692009808e-28 4.511580608505670570e-28 -3.348467207572263559e-27 -3.861880269950798124e-27 3.415306801537133278e-26 4.848741957742157120e-27 -1.712931087938717105e-25 -7.716725082127663557e-26 6.201270839108739180e-25 -6.172447839552884172e-25
-1.823823823823823886e+01 -3.653048891718642905e-28 5.930802074410033765e-28 -4.395897784317734390e-27 -5.069911057688241646e-27 4.477689266381457503e-26 6.357015952377655439e-27 -2.242814595665204272e-25 -1.010384116839085051e-25 8.109065822090730252e-25 -8.071375547523594509e-25
-1.821821821821821885e+01 -4.798869679363271145e-28 7.791066337412488466e-28 -5.766952410415939751e-27 -6.651186453660343308e-27 5.866430279885532511e-26 8.328624130472798710e-27 -2.934547052587437403e-25 -1.322008398635328283e-25 1.059628589747173087e-24 -1.054703522746432211e-24
-1.819819819819819884e+01 -6.299722433208643914e-28 1.022773250031795859e-27 -7.560362432084871388e-27 -8.719576062778476447e-27 7.680505777198835304e-26 1.090408352240097304e-26 -3.836924097860687000e-25 -1.728527705093590177e-25 1.383660119562594894e-24 -1.377228980519052915e-24
-1.817817817817817883e+01 -8.264243144574889257e-28 1.341717339080406892e-27 -9.904591033468334182e-27 -1.142324004475335957e-26 1.004851497432429202e-25 1.426596759830708736e-26 -5.013257029172694001e-25 -2.258463666902283377e-25 1.805503328122281142e-24 -1.797111496354709797e-24
-1.815815815815815881e+01 -1.083388437312967725e-27 1.758904022876263205e-27 -1.296666779794585706e-26 -1.495481825912812814e-26 1.313742706062257834e-25 1.865132402657012412e-26 -6.545631818811071275e-25 -2.948795873357380417e-25 2.354292804319777262e-24 -2.343350243961149391e-24
-1.813813813813813880e+01 -1.419269829614118287e-27 2.304214561350387141e-27 -1.696361254485894201e-26 -1.956460569359384470e-26 1.716387465522201510e-25 2.436770809601811954e-26 -8.540400152814947825e-25 -3.847435576053501050e-25 3.067723184472980005e-24 -3.053464658070294920e-24
-1.811811811811811879e+01 -1.857999686012181770e-27 3.016501754749291242e-27 -2.217719665117202216e-26 -2.557757710641453380e-26 2.240872496785773094e-25 3.181386952476826988e-26 -1.113525370760257177e-24 -5.016412638334144063e-25 3.994528943878745989e-24 -3.975962700124576159e-24
-1.809809809809809877e+01 -2.430672341417805791e-27 3.946247912906970542e-27 -2.897300314060595986e-26 -3.341536955682249088e-26 2.923586629694824798e-25 4.150642382147098773e-26 -1.450833149767549440e-24 -6.535978379764307787e-25 5.197672191969503227e-24 -5.173513836822430629e-24
-1.807807807807807876e+01 -3.177660871817502016e-27 5.158999577878728940e-27 -3.782501966641439088e-26 -4.362464617538715027e-26 3.811641174723469588e-25 5.411421452216596235e-26 -1.888993600944152762e-24 -8.509883674261393198e-25 6.758437598890479568e-24 -6.727024933811775876e-24
-1.805805805805805875e+01 -4.151348990733727057e-27 6.739802815576408554e-27 -4.934734763559719155e-26 -5.691366717803017603e-26 4.965985963128409892e-25 7.050255189414357410e-26 -2.457759439515704432e-24 -1.107216399205521366e-24 8.781688723372854944e-24 -8.740872152581220240e-24
-1.803803803803803874e+01 -5.419656248868481286e-27 8.798926451886678428e-27 -6.433505711532605664e-26 -7.419940896478777249e-26 6.465418096184541136e-25 9.179012551143589006e-26 -3.195540563607621041e-24 -1.439585526340202360e-24 1.140261018000179357e-23 -1.134961178068616246e-23
-1.801801801801801872e+01 -7.070583645985867413e-27 1.147924196962332920e-26 -8.381678750489429133e-26 -9.666822993631604580e-26 8.411735415388915750e-25 1.194221685374359631e-25 -4.151887519832893977e-24 -1.870418184833243242e-24 1.479534930522438164e-23 -1.472658173200005153e-23
