1.652807425985316483e-13 7.237478582404500704e-01
7.150569415481177061e-12 1.064403938634345570e+00
-8.865207175734142919e-12 1.116136341980478841e+00
-4.269729540800439192e-13 1.133685115076367822e+00
4.977040480864242262e-12 1.141716376168038005e+00
