-1.947947947947948011e+00 2.996547613942308202e-02 -5.987706039466145908e-02 -8.968095780563205277e-02 -1.193235670803183823e-01 1.487515770004776139e-01
-1.945945945945946054e+00 3.107460565303944711e-02 -6.208910895879205666e-02 -9.298352381720531579e-02 -1.236980963918205972e-01 1.541734206873238422e-01
-1.943943943943943875e+00 3.218365849315539540e-02 -6.430054472848363567e-02 -9.628402498375891738e-02 -1.280677423142823901e-01 1.595857542313604827e-01
-1.941941941941941918e+00 3.329263192329329213e-02 -6.651134587775792140e-02 -9.958238801248663064e-02 -1.324323323415646514e-01 1.649882437743600549e-01
-1.939939939939939961e+00 3.440152320717144996e-02 -6.872149058690010803e-02 -1.028785396580628730e-01 -1.367916941671265263e-01 1.703805560653195716e-01
-1.937937937937938004e+00 3.551032960871084582e-02 -7.093095704267418644e-02 -1.061724067242693498e-01 -1.411456556908275983e-01 1.757623584810169004e-01
-1.935935935935936048e+00 3.661904839204191409e-02 -7.313972343853825109e-02 -1.094639160656203786e-01 -1.454940450257220796e-01 1.811333190465285181e-01
-1.933933933933933869e+00 3.772767682151125651e-02 -7.534776797485966127e-02 -1.127529945889873264e-01 -1.498366905048446329e-01 1.864931064557071583e-01
-1.931931931931931912e+00 3.883621216168844231e-02 -7.755506885913029946e-02 -1.160395692552216307e-01 -1.541734206879875613e-01 1.918413900916186854e-01
-1.929929929929929955e+00 3.994465167737271116e-02 -7.976160430618152442e-02 -1.193235670807768073e-01 -1.585040643684689221e-01 1.971778400469357539e-01
-1.927927927927927998e+00 4.105299263359975248e-02 -8.196735253839933233e-02 -1.226049151393292097e-01 -1.628284505798914261e-01 2.025021271442880577e-01
-1.925925925925926041e+00 4.216123229564842922e-02 -8.417229178593914340e-02 -1.258835405633973725e-01 -1.671464086028920382e-01 2.078139229565679202e-01
-1.923923923923923862e+00 4.326936792904753637e-02 -8.637640028694074101e-02 -1.291593705459601893e-01 -1.714577679718815029e-01 2.131128998271888120e-01
-1.921921921921921905e+00 4.437739679958255246e-02 -8.857965628774307210e-02 -1.324323323420737719e-01 -1.757623584817741280e-01 2.183987308902969604e-01
-1.919919919919919948e+00 4.548531617330241195e-02 -9.078203804309889491e-02 -1.357023532704867974e-01 -1.800600101947072706e-01 2.236710900909340272e-01
-1.917917917917917991e+00 4.659312331652616657e-02 -9.298352381638942676e-02 -1.389693607152545640e-01 -1.843505534467500262e-01 2.289296522051491867e-01
-1.915915915915916035e+00 4.770081549584982011e-02 -9.518409187983885300e-02 -1.422332821273513681e-01 -1.886338188546014261e-01 2.341740928600614668e-01
-1.913913913913913856e+00 4.880838997815304531e-02 -9.738372051472880819e-02 -1.454940450262817986e-01 -1.929096373222772554e-01 2.394040885538675500e-01
-1.911911911911911899e+00 4.991584403060590064e-02 -9.958238801161269083e-02 -1.487515770016902550e-01 -1.971778400477857962e-01 2.446193166757976989e-01
-1.909909909909909942e+00 5.102317492067559579e-02 -1.017800726705299225e-01 -1.520058057149687170e-01 -2.014382585297917749e-01 2.498194555260155048e-01
-1.907907907907907985e+00 5.213037991613323624e-02 -1.039767528012201375e-01 -1.552566589008633480e-01 -2.056907245742685686e-01 2.550041843354616811e-01
-1.905905905905905806e+00 5.323745628506055400e-02 -1.061724067233373453e-01 -1.585040643690791562e-01 -2.099350703011380881e-01 2.601731832856408744e-01
-1.903903903903903849e+00 5.434440129585668688e-02 -1.083670127666637450e-01 -1.617479500058832398e-01 -2.141711281508985321e-01 2.653261335283500499e-01
-1.901901901901901892e+00 5.545121221724482602e-02 -1.105605492713236243e-01 -1.649882437757059506e-01 -2.183987308912392344e-01 2.704627172053454265e-01
-1.899899899899899935e+00 5.655788631827906449e-02 -1.127529945879973267e-01 -1.682248737227408086e-01 -2.226177116236429665e-01 2.755826174679504303e-01
-1.897897897897897979e+00 5.766442086835105868e-02 -1.149443270781346366e-01 -1.714577679725420856e-01 -2.268279037899743333e-01 2.806855184966000061e-01
-1.895895895895895800e+00 5.877081313719681455e-02 -1.171345251141686361e-01 -1.746868547336212218e-01 -2.310291411790555971e-01 2.857711055203216999e-01
-1.893893893893893843e+00 5.987706039490338361e-02 -1.193235670797288539e-01 -1.779120622990408851e-01 -2.352212579332283726e-01 2.908390648361528497e-01
-1.891891891891891886e+00 6.098315991191563534e-02 -1.215114313698548443e-01 -1.811333190480073352e-01 -2.394040885549012510e-01 2.958890838284906066e-01
-1.889889889889889929e+00 6.208910895904297400e-02 -1.236980963912093640e-01 -1.843505534474608742e-01 -2.435774679130834341e-01 3.009208509883756766e-01
-1.887887887887887972e+00 6.319490480746604855e-02 -1.258835405622914516e-01 -1.875636940536646036e-01 -2.477412312499038261e-01 3.059340559327080045e-01
-1.885885885885885793e+00 6.430054472874352500e-02 -1.280677423136494242e-01 -1.907726695137904049e-01 -2.518952141871154682e-01 3.109283894233923484e-01
-1.883883883883883836e+00 6.540602599481881718e-02 -1.302506800880937898e-01 -1.939774085675038950e-01 -2.560392527325846546e-01 3.159035433864134657e-01
-1.881881881881881879e+00 6.651134587802677578e-02 -1.324323323409100361e-01 -1.971778400485469096e-01 -2.601731832867653638e-01 3.208592109308400220e-01
-1.879879879879879923e+00 6.761650165110050237e-02 -1.346126775400711684e-01 -2.003738928863174618e-01 -2.642968426491577039e-01 3.257950863677544495e-01
-1.877877877877877966e+00 6.872149058717794134e-02 -1.367916941664502894e-01 -2.035654961074482572e-01 -2.684100680247510362e-01 3.307108652291099182e-01
-1.875875875875875787e+00 6.982630995980877719e-02 -1.389693607140330689e-01 -2.067525788373828499e-01 -2.725126970304503349e-01 3.356062442865105910e-01
-1.873873873873873830e+00 7.093095704296099868e-02 -1.411456556901297954e-01 -2.099350703019493003e-01 -2.766045677014873916e-01 3.404809215699172165e-01
-1.871871871871871873e+00 7.203542911102778223e-02 -1.433205576155876793e-01 -2.131128998289318344e-01 -2.806855184978145346e-01 3.453345963862730073e-01
-1.869869869869869916e+00 7.313972343883402838e-02 -1.454940450250026829e-01 -2.162859968496404772e-01 -2.847553883104818606e-01 3.501669693380524695e-01
-1.867867867867867959e+00 7.424383730164332840e-02 -1.476660964669316289e-01 -2.194542909004778275e-01 -2.888140164679979804e-01 3.549777423417294075e-01
-1.865865865865865780e+00 7.534776797516443136e-02 -1.498366905041036146e-01 -2.226177116245041665e-01 -2.928612427426728337e-01 3.597666186461642712e-01
-1.863863863863863823e+00 7.645151273555814142e-02 -1.520058057136318974e-01 -2.257761887729994033e-01 -2.968969073569429074e-01 3.645333028509089024e-01
-1.861861861861861867e+00 7.755506885944400686e-02 -1.541734206872249768e-01 -2.289296522070234652e-01 -3.009208509896795225e-01 3.692775009244284590e-01
-1.859859859859859910e+00 7.865843362390698146e-02 -1.563395140313982301e-01 -2.320780318989736357e-01 -3.049329147824780262e-01 3.739989202222386844e-01
-1.857857857857857953e+00 7.976160430650419686e-02 -1.585040643676847716e-01 -2.352212579341396714e-01 -3.089329403459296630e-01 3.786972695049572457e-01
-1.855855855855855774e+00 8.086457818527162389e-02 -1.606670503328466448e-01 -2.383592605122562547e-01 -3.129207697658744625e-01 3.833722589562693628e-01
-1.853853853853853817e+00 8.196735253873088656e-02 -1.628284505790856540e-01 -2.414919699490532257e-01 -3.168962456096349745e-01 3.880236002008045082e-01
-1.851851851851851860e+00 8.306992464589589564e-02 -1.649882437742539454e-01 -2.446193166778029837e-01 -3.208592109322321861e-01 3.926510063219247892e-01
-1.849849849849849903e+00 8.417229178627956554e-02 -1.671464086020646167e-01 -2.477412312508650571e-01 -3.248095092825807884e-01 3.972541918794237903e-01
-1.847847847847847724e+00 8.527445123990058662e-02 -1.693029237623021599e-01 -2.508576443412289247e-01 -3.287469847096657349e-01 4.018328729271332667e-01
-1.845845845845845767e+00 8.637640028729007269e-02 -1.714577679710324321e-01 -2.539684867440526461e-01 -3.326714817686994285e-01 4.063867670304389668e-01
-1.843843843843843811e+00 8.747813620949825009e-02 -1.736109199608131537e-01 -2.570736893782004095e-01 -3.365828455272577013e-01 4.109155932837013081e-01
-1.841841841841841854e+00 8.857965628810128556e-02 -1.757623584809034356e-01 -2.601731832877763884e-01 -3.404809215713966997e-01 4.154190723275846819e-01
-1.839839839839839897e+00 8.968095780520787819e-02 -1.779120622974736110e-01 -2.632668996436556275e-01 -3.443655560117488412e-01 4.198969263662882812e-01
-1.837837837837837718e+00 9.078203804346599015e-02 -1.800600101938149566e-01 -2.663547697450130425e-01 -3.482365954895977889e-01 4.243488791846824482e-01
-1.835835835835835761e+00 9.188289428606966069e-02 -1.822061809705488034e-01 -2.694367250208488662e-01 -3.520938871829333294e-01 4.287746561653468236e-01
-1.833833833833833804e+00 9.298352381676543155e-02 -1.843505534458361184e-01 -2.725126970315110975e-01 -3.559372788124842146e-01 4.331739843055097405e-01
-1.831831831831831847e+00 9.408392391985941072e-02 -1.864931064555862272e-01 -2.755826174702156184e-01 -3.597666186477299077e-01 4.375465922338891422e-01
-1.829829829829829890e+00 9.518409188022372569e-02 -1.886338188536659244e-01 -2.786464181645630367e-01 -3.635817555128905143e-01 4.418922102274309149e-01
-1.827827827827827711e+00 9.628402498330332349e-02 -1.907726695121081395e-01 -2.817040310780523638e-01 -3.673825387928951192e-01 4.462105702279476338e-01
-1.825825825825825754e+00 9.738372051512256267e-02 -1.929096373213202709e-01 -2.847553883115921392e-01 -3.711688184393276968e-01 4.505014058586532255e-01
-1.823823823823823798e+00 9.848317576229206893e-02 -1.950447011902928518e-01 -2.878004221050079470e-01 -3.749404449763510949e-01 4.547644524405944910e-01
-1.821821821821821841e+00 9.958238801201529933e-02 -1.971778400468073289e-01 -2.908390648385472121e-01 -3.786972695066078143e-01 4.589994470089770462e-01
-1.819819819819819884e+00 1.006813545520952868e-01 -1.993090328376445064e-01 -2.938712490343810546e-01 -3.824391437170979180e-01 4.632061283293877896e-01
-1.817817817817817705e+00 1.017800726709413850e-01 -2.014382585287919081e-01 -2.968969073581025908e-01 -3.861659198850347918e-01 4.673842369139074027e-01
-1.815815815815815748e+00 1.028785396575758182e-01 -2.035654961056515000e-01 -2.999159726202219045e-01 -3.898774508836767017e-01 4.715335150371177120e-01
-1.813813813813813791e+00 1.039767528016404680e-01 -2.056907245732472744e-01 -3.029283777776586306e-01 -3.935735901881347587e-01 4.756537067519994721e-01
-1.811811811811811834e+00 1.050747093934036591e-01 -2.078139229564321955e-01 -3.059340559352304312e-01 -3.972541918811580142e-01 4.797445579057197373e-01
-1.809809809809809877e+00 1.061724067237665298e-01 -2.099350703000953666e-01 -3.089329403471383073e-01 -4.009191106588940179e-01 4.838058161553095426e-01
-1.807807807807807698e+00 1.072698420842701089e-01 -2.120541456693688653e-01 -3.119249644184493575e-01 -4.045682018366246191e-01 4.878372309832301745e-01
-1.805805805805805742e+00 1.083670127671017697e-01 -2.141711281498343555e-01 -3.149100617065751506e-01 -4.082013213544785635e-01 4.918385537128251439e-01
-1.803803803803803785e+00 1.094639160651018073e-01 -2.162859968477293948e-01 -3.178881659227473233e-01 -4.118183257831178889e-01 4.958095375236605817e-01
-1.801801801801801828e+00 1.105605492717704752e-01 -2.183987308901537139e-01 -3.208592109334895692e-01 -4.154190723294013399e-01 4.997499374667500605e-01
-1.799799799799799871e+00 1.116569096812743273e-01 -2.205093094252753017e-01 -3.238231307620866861e-01 -4.190034188420204697e-01 5.036595104796641742e-01
-1.797797797797797692e+00 1.127529945884530177e-01 -2.226177116225360464e-01 -3.267798595900489045e-01 -4.225712238171125401e-01 5.075380154015237677e-01
-1.795795795795795735e+00 1.138488012888259904e-01 -2.247239166728574322e-01 -3.297293317585740513e-01 -4.261223464038461639e-01 5.113852129878757591e-01
-1.793793793793793778e+00 1.149443270785991400e-01 -2.268279037888460414e-01 -3.326714817700055504e-01 -4.296566464099821347e-01 5.152008659254512235e-01
-1.791791791791791821e+00 1.160395692546715152e-01 -2.289296522049983074e-01 -3.356062442892866482e-01 -4.331739843074077778e-01 5.189847388468036282e-01
-1.789789789789789864e+00 1.171345251146418964e-01 -2.310291411779059612e-01 -3.385335541454114749e-01 -4.366742212376456544e-01 5.227365983448272191e-01
-1.787787787787787686e+00 1.182291919568155686e-01 -2.331263499864604238e-01 -3.414533463328724983e-01 -4.401572190173350108e-01 5.264562129871559470e-01
-1.785785785785785729e+00 1.193235670802109266e-01 -2.352212579320574204e-01 -3.443655560131034243e-01 -4.436228401436876911e-01 5.301433533304370505e-01
-1.783783783783783772e+00 1.204176477845660814e-01 -2.373138443388012886e-01 -3.472701185159196013e-01 -4.470709477999152415e-01 5.337977919344868427e-01
-1.781781781781781815e+00 1.215114313703457294e-01 -2.394040885537090102e-01 -3.501669693409540374e-01 -4.505014058606318650e-01 5.374193033763176031e-01
-1.779779779779779858e+00 1.226049151387475361e-01 -2.414919699469140479e-01 -3.530560441590895882e-01 -4.539140788972269580e-01 5.410076642640454514e-01
-1.777777777777777679e+00 1.236980963917090615e-01 -2.435774679118699326e-01 -3.559372788138872590e-01 -4.573088321832125547e-01 5.445626532506677719e-01
-1.775775775775775722e+00 1.247909724319141850e-01 -2.456605618655537948e-01 -3.588106093230117866e-01 -4.606855316995417393e-01 5.480840510477184013e-01
-1.773773773773773765e+00 1.258835405627999338e-01 -2.477412312486691470e-01 -3.616759718796512812e-01 -4.640440441398995253e-01 5.515716404387938088e-01
-1.771771771771771808e+00 1.269757980885630744e-01 -2.498194555258493044e-01 -3.645333028539350928e-01 -4.673842369159652010e-01 5.550252062929527108e-01
-1.769769769769769852e+00 1.280677423141667048e-01 -2.518952141858595839e-01 -3.673825387943461807e-01 -4.707059781626474759e-01 5.584445355779852349e-01
-1.767767767767767673e+00 1.291593705453470409e-01 -2.539684867418000036e-01 -3.702236164291308751e-01 -4.740091367432895941e-01 5.618294173735542962e-01
-1.765765765765765716e+00 1.302506800886199245e-01 -2.560392527313075095e-01 -3.730564726677029208e-01 -4.772935822548466933e-01 5.651796428842071895e-01
-1.763763763763763759e+00 1.313416682512874856e-01 -2.581074917167578420e-01 -3.758810446020454110e-01 -4.805591850330340198e-01 5.684950054522527330e-01
-1.761761761761761802e+00 1.324323323414449693e-01 -2.601731832854670690e-01 -3.786972695081072260e-01 -4.838058161574452787e-01 5.717753005705116243e-01
-1.759759759759759845e+00 1.335226696679871206e-01 -2.622363070498934801e-01 -3.815050848471965295e-01 -4.870333474566429510e-01 5.750203258949291296e-01
-1.757757757757757666e+00 1.346126775406149279e-01 -2.642968426478383148e-01 -3.843044282673685474e-01 -4.902416515132176911e-01 5.782298812570576541e-01
-1.755755755755755709e+00 1.357023532698423962e-01 -2.663547697426471572e-01 -3.870952376048109600e-01 -4.934306016688188579e-01 5.814037686764043089e-01
-1.753753753753753752e+00 1.367916941670029307e-01 -2.684100680234104974e-01 -3.898774508852242970e-01 -4.966000720291545156e-01 5.845417923726425879e-01
-1.751751751751751796e+00 1.378806975442561644e-01 -2.704627172051639050e-01 -3.926510063251979488e-01 -4.997499374689621798e-01 5.876437587776897065e-01
-1.749749749749749839e+00 1.389693607145945087e-01 -2.725126970290887018e-01 -3.954158423335820682e-01 -5.028800736369474222e-01 5.907094765476461617e-01
-1.747747747747747660e+00 1.400576809918498700e-01 -2.745599872627116911e-01 -3.981718975128556437e-01 -5.059903569606940543e-01 5.937387565745989582e-01
-1.745745745745745703e+00 1.411456556907000892e-01 -2.766045677001047753e-01 -4.009191106604898525e-01 -5.090806646515422251e-01 5.967314119982869425e-01
-1.743743743743743746e+00 1.422332821266757696e-01 -2.786464181620843528e-01 -4.036574207703068073e-01 -5.121508747094355440e-01 5.996872582176268063e-01
-1.741741741741741789e+00 1.433205576161667993e-01 -2.806855184964107686e-01 -4.063867670338344729e-01 -5.152008659277383940e-01 6.026061129021005325e-01
-1.739739739739739832e+00 1.444074794764290126e-01 -2.827218485779869339e-01 -4.091070888416572515e-01 -5.182305178980194382e-01 6.054877960030021766e-01
-1.737737737737737653e+00 1.454940450255907125e-01 -2.847553883090570559e-01 -4.118183257847620737e-01 -5.212397110148068169e-01 6.083321297645442050e-01
-1.735735735735735696e+00 1.465802515826594432e-01 -2.867861176194050343e-01 -4.145204176558788256e-01 -5.242283264803084819e-01 6.111389387348220570e-01
-1.733733733733733740e+00 1.476660964675285126e-01 -2.888140164665522480e-01 -4.172133044508186117e-01 -5.271962463091034445e-01 6.139080497766372657e-01
-1.731731731731731783e+00 1.487515770009835980e-01 -2.908390648359558961e-01 -4.198969263698054677e-01 -5.301433533327989389e-01 6.166392920781769149e-01
-1.729729729729729826e+00 1.498366905047094078e-01 -2.928612427412061181e-01 -4.225712238188047420e-01 -5.330695312046553891e-01 6.193324971635508769e-01
-1.727727727727727647e+00 1.509214343012962034e-01 -2.948805302242233917e-01 -4.252361374108459269e-01 -5.359746644041814001e-01 6.219874989031832779e-01
-1.725725725725725690e+00 1.520058057142465169e-01 -2.968969073554553750e-01 -4.278916079673420469e-01 -5.388586382416921117e-01 6.246041335240605230e-01
-1.723723723723723733e+00 1.530898020679816729e-01 -2.989103542340739161e-01 -4.305375765194033311e-01 -5.417213388628389081e-01 6.271822396198335481e-01
-1.721721721721721776e+00 1.541734206878484503e-01 -3.009208509881711735e-01 -4.331739843091474973e-01 -5.445626532531030461e-01 6.297216581607749664e-01
-1.719719719719719819e+00 1.552566589001256325e-01 -3.029283777749559037e-01 -4.358007727910031548e-01 -5.473824692422571969e-01 6.322222325035868895e-01
-1.717717717717717640e+00 1.563395140320306131e-01 -3.049329147809490270e-01 -4.384178836330113183e-01 -5.501806755087945700e-01 6.346838084010653080e-01
-1.715715715715715683e+00 1.574219834117259464e-01 -3.069344422221796931e-01 -4.410252587181198169e-01 -5.529571615843230648e-01 6.371062340116138145e-01
-1.713713713713713727e+00 1.585040643683260642e-01 -3.089329403443799582e-01 -4.436228401454745951e-01 -5.557118178579263379e-01 6.394893599086102220e-01
-1.711711711711711770e+00 1.595857542319037981e-01 -3.109283894231804068e-01 -4.462105702317049616e-01 -5.584445355804918965e-01 6.418330390896234139e-01
-1.709709709709709813e+00 1.606670503334969025e-01 -3.129207697643040520e-01 -4.487883915122044542e-01 -5.611552068690027761e-01 6.441371269854818671e-01
-1.707707707707707634e+00 1.617479500051147712e-01 -3.149100617037614014e-01 -4.513562467424077074e-01 -5.638437247107981332e-01 6.464014814691912969e-01
-1.705705705705705677e+00 1.628284505797448489e-01 -3.168962456080440249e-01 -4.539140788990608244e-01 -5.665099829677969767e-01 6.486259628647005337e-01
-1.703703703703703720e+00 1.639085493913594871e-01 -3.188793018743186769e-01 -4.564618311814879759e-01 -5.691538763806888168e-01 6.508104339555189632e-01
-1.701701701701701763e+00 1.649882437749221886e-01 -3.208592109306205864e-01 -4.589994470128527793e-01 -5.717753005730884519e-01 6.529547599931803115e-01
-1.699699699699699806e+00 1.660675310663943804e-01 -3.228359532360466910e-01 -4.615268700414145719e-01 -5.743741520556576718e-01 6.550588087055534414e-01
-1.697697697697697627e+00 1.671464086027419360e-01 -3.248095092809485385e-01 -4.640440441417801876e-01 -5.769503282301899905e-01 6.571224503050032695e-01
-1.695695695695695671e+00 1.682248737219417811e-01 -3.267798595871246881e-01 -4.665509134161495708e-01 -5.795037273936607392e-01 6.591455574963949182e-01
-1.693693693693693714e+00 1.693029237629884998e-01 -3.287469847080130569e-01 -4.690474221955577283e-01 -5.820342487422435207e-01 6.611280054849474341e-01
-1.691691691691691757e+00 1.703805560659007456e-01 -3.307108652288829331e-01 -4.715335150411107401e-01 -5.845417923752881384e-01 6.630696719839305198e-01
-1.689689689689689800e+00 1.714577679717279035e-01 -3.326714817670263225e-01 -4.740091367452166637e-01 -5.870262592992656625e-01 6.649704372222086102e-01
-1.687687687687687621e+00 1.725345568225567228e-01 -3.346288149719496285e-01 -4.764742323328118867e-01 -5.894875514316760823e-01 6.668301839516285190e-01
-1.685685685685685664e+00 1.736109199615177290e-01 -3.365828455255643337e-01 -4.789287470625817611e-01 -5.919255716049203198e-01 6.686487974542513202e-01
-1.683683683683683707e+00 1.746868547327919130e-01 -3.385335541423776795e-01 -4.813726264281757428e-01 -5.943402235701364944e-01 6.704261655494302419e-01
-1.681681681681681750e+00 1.757623584816171702e-01 -3.404809215696831259e-01 -4.838058161594185891e-01 -5.967314120009995504e-01 6.721621786007286881e-01
-1.679679679679679793e+00 1.768374285542948510e-01 -3.424249285877503657e-01 -4.862282622235154506e-01 -5.990990424974845796e-01 6.738567295226843834e-01
-1.677677677677677615e+00 1.779120622981964495e-01 -3.443655560100148394e-01 -4.886399108262505231e-01 -6.014430215895936183e-01 6.755097137874146451e-01
-1.675675675675675658e+00 1.789862570617700432e-01 -3.463027846832676948e-01 -4.910407084131838129e-01 -6.037632567410459172e-01 6.771210294310634481e-01
-1.673673673673673701e+00 1.800600101945468434e-01 -3.482365954878437475e-01 -4.934306016708381870e-01 -6.060596563529303538e-01 6.786905770600918375e-01
-1.671671671671671744e+00 1.811333190471477173e-01 -3.501669693378111625e-01 -4.958095375278845363e-01 -6.083321297673223160e-01 6.802182598574091354e-01
-1.669669669669669787e+00 1.822061809712897940e-01 -3.520938871811592485e-01 -4.981774631563202771e-01 -6.105805872708625071e-01 6.817039835883443866e-01
-1.667667667667667608e+00 1.832785933197929040e-01 -3.540173299999869738e-01 -5.005343259726415805e-01 -6.128049400982986672e-01 6.831476566064592637e-01
-1.665665665665665651e+00 1.843505534465861850e-01 -3.559372788106900387e-01 -5.028800736390125481e-01 -6.150051004359898821e-01 6.845491898592019897e-01
-1.663663663663663694e+00 1.854220587067145765e-01 -3.578537146641490585e-01 -5.052146540644263384e-01 -6.171809814253733650e-01 6.859084968933991666e-01
-1.661661661661661737e+00 1.864931064563453700e-01 -3.597666186459155813e-01 -5.075380154058616311e-01 -6.193324971663931588e-01 6.872254938605905084e-01
-1.659659659659659781e+00 1.875636940527747321e-01 -3.616759718763997711e-01 -5.098501060694353715e-01 -6.214595627208919781e-01 6.885000995221994824e-01
-1.657657657657657602e+00 1.886338188544341155e-01 -3.635817555110560373e-01 -5.121508747115466331e-01 -6.235620941159638608e-01 6.897322352545446345e-01
-1.655655655655655645e+00 1.897034782208970871e-01 -3.654839507405692745e-01 -5.144402702400187044e-01 -6.256400083472692941e-01 6.909218250536900419e-01
-1.653653653653653688e+00 1.907726695128853511e-01 -3.673825387910406581e-01 -5.167182418152322931e-01 -6.276932233823124818e-01 6.920687955401340075e-01
-1.651651651651651731e+00 1.918413900922757709e-01 -3.692775009241723860e-01 -5.189847388512542903e-01 -6.297216581636795318e-01 6.931730759633336625e-01
-1.649649649649649774e+00 1.929096373221065031e-01 -3.711688184374534183e-01 -5.212397110169629810e-01 -6.317252326122384520e-01 6.942345982060713627e-01
-1.647647647647647595e+00 1.939774085665837422e-01 -3.730564726643432194e-01 -5.234831082371633748e-01 -6.337038676303006213e-01 6.952532967886546622e-01
-1.645645645645645638e+00 1.950447011910880490e-01 -3.749404449744569434e-01 -5.257148806937010921e-01 -6.356574851047437358e-01 6.962291088729563038e-01
-1.643643643643643681e+00 1.961115125621809840e-01 -3.768207167737482322e-01 -5.279349788265672583e-01 -6.375860079100946765e-01 6.971619742662907848e-01
-1.641641641641641725e+00 1.971778400476115189e-01 -3.786972695046936233e-01 -5.301433533350000671e-01 -6.394893599115751837e-01 6.980518354251262769e-01
-1.639639639639639768e+00 1.982436810163225871e-01 -3.805700846464753484e-01 -5.323399551785789052e-01 -6.413674659681078971e-01 6.988986374586350081e-01
-1.637637637637637589e+00 1.993090328384576337e-01 -3.824391437151638540e-01 -5.345247355783137033e-01 -6.432202519352810954e-01 6.997023281320784438e-01
-1.635635635635635632e+00 2.003738928853668055e-01 -3.843044282639008213e-01 -5.366976460177285135e-01 -6.450476446682771314e-01 7.004628578700304864e-01
-1.633633633633633675e+00 2.014382585296139450e-01 -3.861659198830809103e-01 -5.388586382439377598e-01 -6.468495720247604552e-01 7.011801797594342522e-01
