-2.000000000000000000e+00 0.000000000000000000e+00
-1.555555555555555580e+00 0.000000000000000000e+00
-1.111111111111111160e+00 0.000000000000000000e+00
-6.666666666666667407e-01 0.000000000000000000e+00
-2.222222222222223209e-01 0.000000000000000000e+00
2.222222222222223209e-01 0.000000000000000000e+00
6.666666666666665186e-01 0.000000000000000000e+00
1.111111111111110716e+00 0.000000000000000000e+00
1.555555555555555358e+00 0.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00
